date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:56:00	34062/34062	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:45:07%20GMT	http://needlebar.org/main/restoration/pics/Basebefore.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/restoration/pics/Basebefore.jpg	(from http://needlebar.org/main/restoration/index3.html)
12:56:02	35315/35315	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:45:20%20GMT	http://needlebar.org/main/restoration/pics/Cornerbefore.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/restoration/pics/Cornerbefore.jpg	(from http://needlebar.org/main/restoration/index3.html)
12:56:05	33539/33539	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:45:29%20GMT	http://needlebar.org/main/restoration/pics/Edgebefore.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/restoration/pics/Edgebefore.jpg	(from http://needlebar.org/main/restoration/index3.html)
12:56:09	37627/37627	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:45:04%20GMT	http://needlebar.org/main/restoration/pics/Baseafter.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/restoration/pics/Baseafter.jpg	(from http://needlebar.org/main/restoration/index3.html)
12:56:10	38742/38742	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:45:18%20GMT	http://needlebar.org/main/restoration/pics/Cornerafter.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/restoration/pics/Cornerafter.jpg	(from http://needlebar.org/main/restoration/index3.html)
12:56:10	25496/25496	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:45:25%20GMT	http://needlebar.org/main/restoration/pics/Edgeafter.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/restoration/pics/Edgeafter.jpg	(from http://needlebar.org/main/restoration/index3.html)
12:56:14	24744/24744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:45:43%20GMT	http://needlebar.org/main/restoration/pics/Halfandhalf.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/restoration/pics/Halfandhalf.jpg	(from http://needlebar.org/main/restoration/index3.html)
12:56:14	23385/23385	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2016:44:50%20GMT	http://needlebar.org/main/restoration/index3a.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/restoration/index3a.html	(from http://needlebar.org/main/restoration/index3.html)
13:14:34	14680/14680	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Mar%202007%2016:53:11%20GMT	http://needlebar.org/main/shuttypes/shutlong/longshut.gif	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shutlong/longshut.gif	(from http://needlebar.org/main/shuttypes/shutlong/index.html)
13:14:36	15279/15279	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Mar%202007%2016:53:38%20GMT	http://needlebar.org/main/shuttypes/shuttran/transh.gif	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shuttran/transh.gif	(from http://needlebar.org/main/shuttypes/shuttran/index.html)
13:14:38	13869/13869	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Mar%202007%2016:53:40%20GMT	http://needlebar.org/main/shuttypes/shuttran/transh2.gif	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shuttran/transh2.gif	(from http://needlebar.org/main/shuttypes/shuttran/index.html)
13:14:43	13291/13291	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Mar%202007%2016:53:46%20GMT	http://needlebar.org/main/shuttypes/shutvib/vibshut.gif	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shutvib/vibshut.gif	(from http://needlebar.org/main/shuttypes/shutvib/index.html)
13:14:44	13243/13243	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Mar%202007%2016:53:48%20GMT	http://needlebar.org/main/shuttypes/shutvib/vibshut2.gif	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shutvib/vibshut2.gif	(from http://needlebar.org/main/shuttypes/shutvib/index.html)
13:14:46	43191/43191	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:53:36%20GMT	http://needlebar.org/main/shuttypes/shuttran/tinsitu.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shuttran/tinsitu.jpg	(from http://needlebar.org/main/shuttypes/shuttran/index.html)
13:14:48	3557/3557	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Mar%202007%2016:53:01%20GMT	http://needlebar.org/main/shuttypes/shuthyb/hyb1.gif	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shuthyb/hyb1.gif	(from http://needlebar.org/main/shuttypes/shuthyb/index.html)
13:14:48	3479/3479	---M--	200	added ('OK')	image/gif	date:Wed,%2021%20Mar%202007%2016:53:03%20GMT	http://needlebar.org/main/shuttypes/shuthyb/hyb2.gif	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shuthyb/hyb2.gif	(from http://needlebar.org/main/shuttypes/shuthyb/index.html)
13:14:52	32971/32971	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:53:53%20GMT	http://needlebar.org/main/shuttypes/shutvib/vinsitu.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shutvib/vinsitu.jpg	(from http://needlebar.org/main/shuttypes/shutvib/index.html)
13:14:58	31119/31119	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:53:23%20GMT	http://needlebar.org/main/shuttypes/shutosc/ositu2.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shutosc/ositu2.jpg	(from http://needlebar.org/main/shuttypes/shutosc/index.html)
13:14:58	38799/38799	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:53:19%20GMT	http://needlebar.org/main/shuttypes/shutosc/ositu1.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shutosc/ositu1.jpg	(from http://needlebar.org/main/shuttypes/shutosc/index.html)
13:15:03	14948/14948	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:14%20GMT	http://needlebar.org/main/winders/american/am02.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/american/am02.jpg	(from http://needlebar.org/main/winders/american/index.html)
13:15:04	56625/56625	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:53:30%20GMT	http://needlebar.org/main/shuttypes/shutrot/rinsitu.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/shuttypes/shutrot/rinsitu.jpg	(from http://needlebar.org/main/shuttypes/shutrot/index.html)
13:15:09	26431/26431	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:20%20GMT	http://needlebar.org/main/winders/bradbury/brad.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/bradbury/brad.jpg	(from http://needlebar.org/main/winders/bradbury/index.html)
13:15:10	23855/23855	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:27%20GMT	http://needlebar.org/main/winders/fandrts/fandrts.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/fandrts/fandrts.jpg	(from http://needlebar.org/main/winders/fandrts/index.html)
13:15:14	73155/73155	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:18%20GMT	http://needlebar.org/main/winders/american/am03.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/american/am03.jpg	(from http://needlebar.org/main/winders/american/index.html)
13:15:20	42998/42998	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:33%20GMT	http://needlebar.org/main/winders/fandrvs/fandrvs.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/fandrvs/fandrvs.jpg	(from http://needlebar.org/main/winders/fandrvs/index.html)
13:15:20	38700/38700	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:39%20GMT	http://needlebar.org/main/winders/gritzner1/gritznervspost1906.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/gritzner1/gritznervspost1906.jpg	(from http://needlebar.org/main/winders/gritzner1/index.html)
13:15:24	17614/17614	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:49%20GMT	http://needlebar.org/main/winders/jonesearly/winder.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/jonesearly/winder.jpg	(from http://needlebar.org/main/winders/jonesearly/index.html)
13:15:26	52352/52352	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:43%20GMT	http://needlebar.org/main/winders/gritzner2/gritznervspost1906.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/gritzner2/gritznervspost1906.jpg	(from http://needlebar.org/main/winders/gritzner2/index.html)
13:15:31	37673/37673	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:58%20GMT	http://needlebar.org/main/winders/kayser/kayservs.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/kayser/kayservs.jpg	(from http://needlebar.org/main/winders/kayser/index.html)
13:15:32	32907/32907	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:01%20GMT	http://needlebar.org/main/winders/newhome/ideal.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/newhome/ideal.jpg	(from http://needlebar.org/main/winders/newhome/index.html)
13:15:32	61038/61038	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:41:54%20GMT	http://needlebar.org/main/winders/jspool/spool.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/jspool/spool.jpg	(from http://needlebar.org/main/winders/jspool/index.html)
13:15:36	21374/21374	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:06%20GMT	http://needlebar.org/main/winders/newwhite/newwhite.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/newwhite/newwhite.jpg	(from http://needlebar.org/main/winders/newwhite/index.html)
13:15:41	39254/39254	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:11%20GMT	http://needlebar.org/main/winders/seidel/sandnts.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/seidel/sandnts.jpg	(from http://needlebar.org/main/winders/seidel/index2.html)
13:15:41	43732/43732	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:14%20GMT	http://needlebar.org/main/winders/seidel/saxonia.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/seidel/saxonia.jpg	(from http://needlebar.org/main/winders/seidel/index.html)
13:15:42	26125/26125	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:18%20GMT	http://needlebar.org/main/winders/singer/vs1892.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/singer/vs1892.jpg	(from http://needlebar.org/main/winders/singer/index.html)
13:15:50	44593/44593	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:22%20GMT	http://needlebar.org/main/winders/standard/standardrotary1906.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/standard/standardrotary1906.jpg	(from http://needlebar.org/main/winders/standard/index.html)
13:15:50	22760/22760	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:26%20GMT	http://needlebar.org/main/winders/stoewer/stoewer.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/stoewer/stoewer.jpg	(from http://needlebar.org/main/winders/stoewer/index.html)
13:15:54	51457/51457	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:28%20GMT	http://needlebar.org/main/winders/stoewer/stoewer1.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/stoewer/stoewer1.jpg	(from http://needlebar.org/main/winders/stoewer/index.html)
13:16:01	36631/36631	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:32%20GMT	http://needlebar.org/main/winders/vesta1/vestacylindershuttle.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/vesta1/vestacylindershuttle.jpg	(from http://needlebar.org/main/winders/vesta1/index.html)
13:16:03	61951/61951	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:39%20GMT	http://needlebar.org/main/winders/vesta2/vestaboatshuttle1927.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/vesta2/vestaboatshuttle1927.jpg	(from http://needlebar.org/main/winders/vesta2/index.html)
13:16:06	61051/61051	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:35%20GMT	http://needlebar.org/main/winders/vesta1/vestacylindershuttle2.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/vesta1/vestacylindershuttle2.jpg	(from http://needlebar.org/main/winders/vesta1/index.html)
13:16:08	36945/36945	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:43%20GMT	http://needlebar.org/main/winders/vickers/vickers.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/vickers/vickers.jpg	(from http://needlebar.org/main/winders/vickers/index.html)
13:16:12	41994/41994	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:48%20GMT	http://needlebar.org/main/winders/wertheim/wertheim.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/wertheim/wertheim.jpg	(from http://needlebar.org/main/winders/wertheim/index.html)
13:16:15	31253/31253	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:42:52%20GMT	http://needlebar.org/main/winders/wheeler/ww8.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/wheeler/ww8.jpg	(from http://needlebar.org/main/winders/wheeler/index.html)
13:16:17	18863/18863	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:58:10%20GMT	http://needlebar.org/main/makers/germany/w/wertheim/supera.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/germany/w/wertheim/supera.jpg	(from http://needlebar.org/main/makers/germany/w/wertheim/index.html)
13:16:21	28915/28915	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:03:54%20GMT	http://needlebar.org/main/makers/usa/b/brosius/brosius.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/b/brosius/brosius.jpg	(from http://needlebar.org/main/makers/usa/b/brosius/brosius.html)
13:16:21	63386/63386	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2017:43:04%20GMT	http://needlebar.org/main/winders/ww9/ww9.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/winders/ww9/ww9.jpg	(from http://needlebar.org/main/winders/ww9/index.html)
13:16:22	24703/24703	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:03:59%20GMT	http://needlebar.org/main/makers/usa/f/florence/florence1.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/f/florence/florence1.jpg	(from http://needlebar.org/main/makers/usa/f/florence/index.html)
13:16:26	20137/20137	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:01%20GMT	http://needlebar.org/main/makers/usa/f/florence/florence2.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/f/florence/florence2.jpg	(from http://needlebar.org/main/makers/usa/f/florence/index.html)
13:16:29	21097/21097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:02%20GMT	http://needlebar.org/main/makers/usa/f/florence/florence3.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/f/florence/florence3.jpg	(from http://needlebar.org/main/makers/usa/f/florence/index.html)
13:16:31	28130/28130	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:29%20GMT	http://needlebar.org/main/makers/usa/g/groverbaker/GroverBaker1.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/g/groverbaker/GroverBaker1.jpg	(from http://needlebar.org/main/makers/usa/g/groverbaker/1index.html)
13:16:33	32115/32115	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:31%20GMT	http://needlebar.org/main/makers/usa/g/groverbaker/GroverBaker2.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/g/groverbaker/GroverBaker2.jpg	(from http://needlebar.org/main/makers/usa/g/groverbaker/1index.html)
13:16:36	37093/37093	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:33%20GMT	http://needlebar.org/main/makers/usa/g/groverbaker/GroverBaker3.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/g/groverbaker/GroverBaker3.jpg	(from http://needlebar.org/main/makers/usa/g/groverbaker/1index.html)
13:16:38	33032/33032	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:34%20GMT	http://needlebar.org/main/makers/usa/g/groverbaker/GroverBaker4.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/g/groverbaker/GroverBaker4.jpg	(from http://needlebar.org/main/makers/usa/g/groverbaker/1index.html)
13:16:41	37745/37745	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:26%20GMT	http://needlebar.org/main/makers/usa/g/groverbaker/00GroverandBakerhca.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/g/groverbaker/00GroverandBakerhca.jpg	(from http://needlebar.org/main/makers/usa/g/groverbaker/index.html)
13:16:43	25645/25645	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:45%20GMT	http://needlebar.org/main/makers/usa/h/howe/Howehand1.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/h/howe/Howehand1.jpg	(from http://needlebar.org/main/makers/usa/h/howe/index.html)
13:16:44	25353/25353	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:46%20GMT	http://needlebar.org/main/makers/usa/h/howe/Howehand2.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/h/howe/Howehand2.jpg	(from http://needlebar.org/main/makers/usa/h/howe/index.html)
13:16:47	29798/29798	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:41%20GMT	http://needlebar.org/main/makers/usa/h/howe/Howe1022086.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/h/howe/Howe1022086.jpg	(from http://needlebar.org/main/makers/usa/h/howe/1index.html)
13:16:49	27298/27298	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:43%20GMT	http://needlebar.org/main/makers/usa/h/howe/Howe1401266.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/h/howe/Howe1401266.jpg	(from http://needlebar.org/main/makers/usa/h/howe/2index.html)
13:16:50	25137/25137	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:52%20GMT	http://needlebar.org/main/makers/usa/i/illinoissmc/newroyal2.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/i/illinoissmc/newroyal2.jpg	(from http://needlebar.org/main/makers/usa/i/illinoissmc/index.html)
13:16:54	35166/35166	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:50%20GMT	http://needlebar.org/main/makers/usa/i/illinoissmc/beddecal.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/i/illinoissmc/beddecal.jpg	(from http://needlebar.org/main/makers/usa/i/illinoissmc/index.html)
13:16:56	22922/22922	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:04:53%20GMT	http://needlebar.org/main/makers/usa/i/illinoissmc/underview.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/i/illinoissmc/underview.jpg	(from http://needlebar.org/main/makers/usa/i/illinoissmc/index.html)
13:16:59	36153/36153	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2016:05:02%20GMT	http://needlebar.org/main/makers/usa/j/johnsonclark/0JohnsonClark01.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/makers/usa/j/johnsonclark/0JohnsonClark01.jpg	(from http://needlebar.org/main/makers/usa/j/johnsonclark/index.html)
